,SMILES,NAME,SOURCE_SPECIES,REFERENCE,NPC_PATHWAY_1,NPC_PATHWAY_2,NPC_PATHWAY_3,NPC_SUPERCLASS_1,NPC_SUPERCLASS_2,NPC_SUPERCLASS_3,NPC_CLASS_1,NPC_CLASS_2,NPC_CLASS_3,NPC_CLASS_4,NPC_IS_GLYCOSIDE,MOL_WT,HBA_COUNT,HBD_COUNT,ROTABLE_BONDS,CLOGP,TPSA,ACID_GROUP_COUNT,BASE_GROUP_COUNT
361,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,['Luteolin'],['Chamaecrista nictitans'],['https://doi.org/10.1007/s00216-014-7982-6'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavones,,,,False,286.23900000000003,6,4,1,2.2824000000000004,111.13,4,0
362,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,['Apigenin'],['Chamaecrista nictitans'],['https://doi.org/10.1007/s00216-014-7982-6'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Flavones,,,,False,270.24,5,3,1,2.576800000000001,90.9,3,0
363,CCC(=O)C(C)C[C@@H](C)C[C@H](C)CC[C@@H](O)C[C@@H](O)[C@@H](Cc1cc(O)cc(O)c1)CC(C)C,['Baulamicyn A'],['Streptomyces tempisquensis'],['https://doi.org/10.1021/ja4115924'],Polyketides,,,Linear polyketides,,,Open-chain polyketides,,,,False,464.6870000000002,5,4,16,5.86230000000001,97.99,2,0
364,CC(=O)C(C)C[C@@H](C)C[C@H](C)CC[C@@H](O)C[C@@H](O)[C@@H](Cc1cc(O)cc(O)c1)CC(C)C,['Baulamicyn B'],['Streptomyces tempisquensis'],['https://doi.org/10.1021/ja4115924'],Polyketides,,,Linear polyketides,,,Open-chain polyketides,,,,False,450.6600000000002,5,4,15,5.472200000000009,97.99,2,0
365,CCCCCc1cc(OC(=O)c2c(O)cc(O)cc2CCCCC)cc(O)c1C(=O)O,['Anziaic acid'],['Hypotrachyna sp.'],['https://doi.org/10.1371/journal.pone.0060770'],Polyketides,,,Aromatic polyketides,,,Depsides,,,,False,430.4970000000003,6,4,11,5.186200000000005,124.29,5,0
366,COc1cccc2c1c(O)cc1cc(C)c(=O)oc12,[None],['Coccomyces proteae'],['https://doi.org/10.1016/j.bmcl.2012.07.075'],Polyketides,,,Naphthalenes,,,Naphthalenes and derivatives,,,,False,256.257,4,1,1,2.968820000000001,59.67,1,0
367,COc1cccc2c1c(OC)cc1cc(C)c(=O)oc12,[None],['Coccomyces proteae'],['https://doi.org/10.1016/j.bmcl.2012.07.075'],Polyketides,Shikimates and Phenylpropanoids,,Naphthalenes,Coumarins,,Naphthalenes and derivatives,Simple coumarins,,,False,270.284,4,0,2,3.2718200000000017,48.67,0,0
368,CC(=O)OC[C@]12Oc3c(-c4ccc5c(c4O)C(=O)C4C(=O)C[C@@H](C)[C@@H](OC(C)=O)[C@@]4(CO)O5)ccc(O)c3C(=O)C1C(=O)C[C@@H](C)[C@H]2OC(C)=O,['Penexanthone A'],['Penicillium sp. '],['https://doi.org/10.1021/np2009863'],Polyketides,,,,,,,,,,False,708.6690000000002,15,3,6,2.2616,226.33,4,0
369,CC(=O)OC[C@]12Oc3cccc(O)c3C(=O)C1C(=O)C[C@@H](C)[C@H]2OC(C)=O,['Penexanthone B'],['Penicillium sp. '],['https://doi.org/10.1021/np2009863'],Polyketides,,,,,,,,,,False,376.36100000000016,8,1,3,1.426,116.20000000000002,2,0
370,CC(=O)OC[C@]12Oc3ccc(-c4ccc5c(c4O)C(=O)C4C(=O)C[C@@H](C)[C@@H](OC(C)=O)[C@@]4(CO)O5)c(O)c3C(=O)C1C(=O)C[C@@H](C)[C@H]2OC(C)=O,['Dicerandrol B'],['Penicillium sp. '],['https://doi.org/10.1021/np2009863'],Polyketides,,,Xanthones,,,Methyl xanthones,,,,False,708.6690000000002,15,3,6,2.2616000000000005,226.33,4,0
371,CC(=O)O[C@@H]1[C@H](C)CC(=O)C2C(=O)c3c(ccc(-c4ccc5c(c4O)C(=O)C4C(=O)C[C@@H](C)[C@@H](OC(C)=O)[C@@]4(CO)O5)c3O)O[C@@]21CO,['Dicerandrol A'],['Penicillium sp. '],['https://doi.org/10.1021/np2009863'],Polyketides,,,Xanthones,,,Methyl xanthones,,,,False,666.6320000000003,14,4,5,1.6907999999999994,220.26,4,0
372,CC(=O)OC[C@]12Oc3ccc(-c4ccc5c(c4O)C(=O)C4C(=O)C[C@@H](C)[C@@H](OC(C)=O)[C@@]4(COC(C)=O)O5)c(O)c3C(=O)C1C(=O)C[C@@H](C)[C@H]2OC(C)=O,['Dicerandrol C'],['Penicillium sp. '],['https://doi.org/10.1021/np2009863'],Polyketides,,,Xanthones,,,Methyl xanthones,,,,False,750.7060000000002,16,2,7,2.8324000000000007,232.4,4,0
373,CCCc1c(O)ccc(O)c1CO,['Mirandamycin'],[None],['https://doi.org/10.1371/journal.pone.0031307'],Polyketides,,,Aromatic polyketides,,,Simple aromatic polyketides,,,,False,182.219,3,3,3,1.5425999999999995,60.69,2,0
374,CC1Cc2c(ccc(O)c2CO)O1,"['5-hydroxy-4-(hydroxymethyl)-2-methyl 2,3-dihydrobenzofuran']",[None],['https://doi.org/10.1371/journal.pone.0031307'],Polyketides,,,,,,,,,,False,180.20299999999995,3,2,1,1.2079,49.69,2,0
375,CCCc1c(O)ccc(O)c1C=O,['2-(hydroxymethyl)-3-propyl benzoquinone'],[None],['https://doi.org/10.1371/journal.pone.0031307'],Polyketides,,,,,,,,,,False,180.203,3,2,3,1.8628,57.53,2,0
376,O=C1OC(=Cc2ccc(O)cc2)C(=O)C1c1ccc(O)cc1,['Aspulvinone E'],['Aspergillus sp. strain 05545'],['https://doi.org/10.1016/j.chembiol.2011.08.011'],Shikimates and Phenylpropanoids,,,Diazotetronic acids and derivatives,,,Pulvinones,,,,False,296.278,5,2,2,2.3484000000000007,83.83,2,0
377,CC1(C)C=Cc2cc(-c3c(O)oc(Cc4ccc5c(c4)CC(C(C)(C)O)O5)c3O)c(O)cc2O1,['Aspulvinone F'],['Aspergillus sp. strain 05545'],['https://doi.org/10.1016/j.chembiol.2011.08.011'],Shikimates and Phenylpropanoids,,,Isoflavonoids,,,,,,,False,464.5140000000002,7,4,4,4.912800000000007,112.52000000000002,2,0
378,CC(C)=CCc1cc(C=C2OC(=O)C(c3ccc(O)c(CC=C(C)C)c3)C2=O)ccc1O,['Aspulvinone H'],['Aspergillus sp. strain 05545'],['https://doi.org/10.1016/j.chembiol.2011.08.011'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Aurones,,,,False,432.5160000000002,5,2,6,5.365800000000006,83.83,2,0
379,CC(C)(O)c1cc2cc(-c3c(O)oc(Cc4ccc5c(c4)C[C@H](C(C)(C)O)O5)c3O)c(O)cc2o1,['Aspulvinone I-CR'],['Aspergillus sp. strain 05545'],['https://doi.org/10.1016/j.chembiol.2011.08.011'],Shikimates and Phenylpropanoids,,,,,,,,,,False,480.51300000000026,8,5,5,4.702200000000006,136.66000000000005,1,0
380,CC(C)(O)C1Cc2cc(C3C(=O)O/C(=C\c4ccc5c(c4)C[C@@H](C(C)(C)O)O5)C3=O)ccc2O1,['Aspulvinone J-CR'],['Aspergillus sp. strain 05545'],['https://doi.org/10.1016/j.chembiol.2011.08.011'],Shikimates and Phenylpropanoids,,,,,,,,,,False,464.5140000000002,7,2,4,3.086000000000001,102.29,0,0
381,CC(C)(O)C(O)Cc1cc(C=C2OC(=O)C(c3cc4c(cc3O)OC(C(C)(C)O)C4)C2=O)ccc1O,['Aspulvinone K-CR'],['Aspergillus sp. strain 05545'],['https://doi.org/10.1016/j.chembiol.2011.08.011'],Shikimates and Phenylpropanoids,,,Flavonoids,,,Aurones,,,,False,498.5280000000003,9,5,6,2.0971,153.75,3,0
382,CC1(C)C=Cc2cc(-c3c(O)oc(Cc4ccc(O)c(CC(O)C(C)(C)O)c4)c3O)c(O)cc2O1,['Aspulvinone L-CR'],['Aspergillus sp. strain 05545'],['https://doi.org/10.1016/j.chembiol.2011.08.011'],Shikimates and Phenylpropanoids,,,Isoflavonoids,,,,,,,False,482.5290000000002,8,6,6,4.218300000000006,143.75,3,0
383,CC(C)(O)C1Cc2cc(/C=C3\OC(=O)C(c4cc5c(cc4O)OC(C)(C)C(O)C5)C3=O)ccc2O1,['Aspulvinone M-CR'],['Aspergillus sp. strain 05545'],['https://doi.org/10.1016/j.chembiol.2011.08.011'],Shikimates and Phenylpropanoids,,,,,,,,,,False,480.51300000000026,8,3,3,2.7916000000000007,122.52000000000002,2,0
384,CC1(C)C=Cc2cc(-c3c(O)oc(Cc4ccc5c(c4)CC(O)C(C)(C)O5)c3O)c(O)cc2O1,['Aspulvinone N-CR'],['Aspergillus sp. strain 05545'],['https://doi.org/10.1016/j.chembiol.2011.08.011'],Shikimates and Phenylpropanoids,,,Isoflavonoids,,,,,,,False,464.5140000000002,7,4,3,4.912800000000007,112.52000000000002,2,0
385,COC(=O)[C@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(=O)C1c1ccc(O)cc1,['Butyrolactone i'],['Aspergillus sp. strain 05545'],['https://doi.org/10.1016/j.chembiol.2011.08.011'],Shikimates and Phenylpropanoids,,,,,,,,,,False,424.4490000000002,7,2,6,2.9705000000000013,110.13,2,0
386,COC(=O)C1(Cc2ccc(O)c(CC3OC3(C)C)c2)OC(=O)C(=O)C1c1ccc(O)cc1,['Butyrolactone III'],['Aspergillus sp. strain 05545'],['https://doi.org/10.1016/j.chembiol.2011.08.011'],Shikimates and Phenylpropanoids,,,Lignans,,,,,,,False,440.44800000000015,8,2,6,2.1816999999999998,122.66,2,0
387,CC(C)(O)[C@H]1Cc2cc(C(=O)O)ccc2O1,['Benzofuran'],['Aspergillus sp. strain 05545'],['https://doi.org/10.1016/j.chembiol.2011.08.011'],,,,,,,,,,,False,222.24,3,2,2,1.4592,66.76,1,0
388,CO[C@H]1O[C@H](C)C(C)c2c(C)c(O)c(C(=O)O)c(O)c21,['Methoxycitrinin'],['Penicillium sp. '],['https://doi.org/10.1177/1087057111414893'],Polyketides,,,Chromanes,,,Azaphilones,,,,False,282.292,5,3,2,2.2716200000000004,96.22,3,0
389,O=C1OCCc2oc(O)cc21,['Patulin'],['Penicillium sp. '],['https://doi.org/10.1177/1087057111414893'],Shikimates and Phenylpropanoids,,,Coumarins,,,Isocoumarins,,,,False,154.121,4,1,0,0.6980999999999999,59.67,0,0
390,CC1=c2c(C)c(O)cc(O)c2=CO[C@@H]1C,['Citrinin congener 2'],['Penicillium sp. '],['https://doi.org/10.1177/1087057111414893'],Polyketides,,,,,,,,,,False,206.241,3,2,0,0.7335199999999998,49.69,2,0
391,Cc1c(O)c(C(=O)O)c(O)c2c1C(C)[C@@H](C)OC2=O,['Citrinin congener 3'],['Penicillium sp. '],['https://doi.org/10.1177/1087057111414893'],Shikimates and Phenylpropanoids,,,Coumarins,,,Isocoumarins,,,,False,266.249,5,3,1,1.7668199999999996,104.06,3,0
392,Cc1c(C(C)[C@@H](C)O)cc(O)c(C(=O)O)c1O,['Citrinin congener 4'],['Penicillium sp. '],['https://doi.org/10.1177/1087057111414893'],Shikimates and Phenylpropanoids,,,Phenolic acids (C6-C1),,,Simple phenolic acids,,,,False,240.255,4,4,3,1.58872,97.99,3,0
393,Cc1c(O)c(C)c2c(c1O)CO[C@H](C)[C@H]2C,['Citrinin congener 5'],['Penicillium sp. '],['https://doi.org/10.1177/1087057111414893'],Shikimates and Phenylpropanoids,,,Coumarins,,,Isocoumarins,,,,False,222.284,3,2,0,2.736840000000001,49.69,2,0
394,Cc1c(O)c(C(=O)O)c(O)c2c1CC(C)OC2=O,['Citrinin congener 6'],['Penicillium sp. '],['https://doi.org/10.1177/1087057111414893'],Shikimates and Phenylpropanoids,,,Coumarins,,,Isocoumarins,,,,False,252.22199999999995,5,3,1,1.20582,104.06,3,0
395,CC(C)=CCC/C(C)=C/C=O,"['Geranial', 'Geranial', 'Geranial', 'geranial', 'geranial']","['Lippia alba', 'Lippia Myriocephala', 'Lippia alba', 'Podachaenium eminens', 'Siparuna thecaphora']","['https://revistas.ucr.ac.cr/index.php/cienciaytecnologia/article/view/3765', 'https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2004.9698744', 'https://doi.org/10.1080/10412905.2010.9700338']",Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,,False,152.237,1,0,4,2.878000000000001,17.07,0,0
396,CC(C)=CCC/C(C)=C\C=O,"['Neral', 'Neral', 'Neral', 'neral']","['Lippia alba', 'Lippia Myriocephala', 'Lippia alba', 'Siparuna thecaphora']","['https://revistas.ucr.ac.cr/index.php/cienciaytecnologia/article/view/3765', 'https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2010.9700338']",Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,,False,152.237,1,0,4,2.878000000000001,17.07,0,0
397,C=C(C)C1C=CC(C)C(=O)C1,"['Carvona', 'Carvone', 'Carvone']","['Lippia alba', 'Lippia alba', 'Ocotea gomezii']","['https://revistas.ucr.ac.cr/index.php/cienciaytecnologia/article/view/3765', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0']",Terpenoids,,,Sesquiterpenoids,Monoterpenoids,,Bisabolane sesquiterpenoids,Menthane monoterpenoids,,,False,150.22099999999995,1,0,1,2.3438,17.07,0,0
398,C=CC(C)(O)CCC=C(C)C,"['Linalol', 'Linalool', 'Linalool', 'Linalool', 'Linalool', 'linalool', 'linalool', 'linalool', 'linalool', 'Linalool', 'Linalool', 'Linalool', 'linalool', 'linalool']","['Lippia alba', 'Lippia Myriocephala', 'Lippia alba', 'Piper augustum', 'Ocotea morae', 'Aiouea costaricensis', 'Croton jimenezii', 'Smallanthus maculatus ', 'Podachaenium eminens', 'Beilschmiedia pendula', 'Manekia naranjoana', 'Psidium friedrichsthalianum', 'Psidium friedrichsthalianum', 'Siparuna thecaphora']","['https://revistas.ucr.ac.cr/index.php/cienciaytecnologia/article/view/3765', 'https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2004.9698744', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1177/1934578X1100600135', 'https://doi.org/10.1007/s00217-016-2716-y', 'https://doi.org/10.1021/jf011456i', 'https://doi.org/10.1080/10412905.2010.9700338']",Terpenoids,,,Monoterpenoids,,,Acyclic monoterpenoids,,,,False,154.253,1,1,4,2.6698000000000013,20.23,0,0
399,CC12CCC(CC1=O)C2(C)C,"['Alcanfor', 'Camphor', 'Camphor', 'Camphor', 'Camphor', 'Camphor', 'Camphor']","['Lippia alba', 'Lippia Myriocephala', 'Piper augustum', 'Ocotea morae', 'Ocotea gomezii', 'Croton jimenezii', 'Manekia naranjoana']","['https://revistas.ucr.ac.cr/index.php/cienciaytecnologia/article/view/3765', 'https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Monoterpenoids,,,Camphane monoterpenoids,,,,False,152.237,1,0,0,2.401700000000001,17.07,0,0
400,CC12CCC(CC1)C(C)(C)O2,"['1,8-cineol', '1,8-Cineole', '1,8-Cineole', '1,8-cineole', '1,8-cineole', '1,8-cineole', '1,8-cineole', '1,8-cineole', '1,8-cineole', '1,8-Cineole', '1,8-Cineole', '1,8-Cineole', '1,8-cineole', '1,8-cineole']","['Lippia alba', 'Lippia Myriocephala', 'Lippia alba', 'Ocotea gomezii', 'Ocotea morae', 'Aiouea costaricensis', 'Schinus molle', 'Croton jimenezii', 'Smallanthus maculatus ', 'Beilschmiedia pendula', 'Ocotea austinii', 'Manekia naranjoana', 'Psidium friedrichsthalianum', 'Siparuna thecaphora']","['https://revistas.ucr.ac.cr/index.php/cienciaytecnologia/article/view/3765', 'https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135', 'https://doi.org/10.1021/jf011456i', 'https://doi.org/10.1080/10412905.2010.9700338']",Terpenoids,,,Monoterpenoids,,,Menthane monoterpenoids,Monocyclic monoterpenoids,,,False,154.253,1,0,0,2.7441000000000013,9.23,0,0
401,C=C(C)C1CC=C(C)CC1,"['Limoneno', 'Limonene', 'Limonene', 'Limonene', 'Limonene', 'Limonene', 'limonene', 'limonene', 'Limonene', 'Limonene', 'limonene', 'Limonene', 'Limonene', 'Limonene', 'Limonene', 'limonene', 'limonene']","['Lippia alba', 'Lippia Myriocephala', 'Lippia alba', 'Piper augustum', 'Ocotea gomezii', 'Ocotea morae', 'Aiouea costaricensis', 'Schinus molle', 'Croton jimenezii', 'Smallanthus maculatus ', 'Podachaenium eminens', 'Beilschmiedia pendula', 'Ocotea austinii', 'Manekia naranjoana', 'Nectandra salicina', 'Psidium friedrichsthalianum', 'Siparuna thecaphora']","['https://revistas.ucr.ac.cr/index.php/cienciaytecnologia/article/view/3765', 'https://doi.org/10.1080/10412905.2004.9698688', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1080/10412905.2018.1431966', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2004.9698744', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135', 'http://doi.org/10.1590/S0100-40422009000200028', 'https://doi.org/10.1021/jf011456i', 'https://doi.org/10.1080/10412905.2010.9700338']",Terpenoids,,,Monoterpenoids,,,Menthane monoterpenoids,Monocyclic monoterpenoids,,,False,136.23799999999997,0,0,1,3.308900000000002,0.0,0,0
402,CC1=CC(=O)C(C(C)C)CC1,"['Piperitona', 'Piperitone']","['Lippia alba', 'Lippia alba']","['https://revistas.ucr.ac.cr/index.php/cienciaytecnologia/article/view/3765', 'https://doi.org/10.1080/10412905.2018.1431966']",Terpenoids,,,Monoterpenoids,,,Menthane monoterpenoids,Monocyclic monoterpenoids,,,False,152.23699999999997,1,0,1,2.567800000000001,17.07,0,0
403,COC1=C[C@]2(C)c3ccc4c(c3C(=O)[C@]2(O)CC1=O)CCC4=O,['Asterogynin A'],['CR1488E'],['https://doi.org/10.1021/ol101972g'],Terpenoids,,,Steroids,,,Androstane steroids,,,,False,312.3210000000001,5,1,1,1.5037,80.67,0,0
404,COC1=C[C@]2(C)c3ccc4c(c3C(=O)C2CC1=O)CCC4=O,['Asterogynin B'],['CR1488E'],['https://doi.org/10.1021/ol101972g'],Terpenoids,,,Steroids,,,Androstane steroids,,,,False,296.322,4,0,1,2.3888000000000007,60.440000000000005,0,0
405,CO[C@@H]1[C@H](O)c2coc3c2[C@@](C)(c2ccc4c(c2C3=O)CCC4=O)[C@@H]1O,['Viridiol'],['CR1488E'],['https://doi.org/10.1021/ol101972g'],Terpenoids,,,Steroids,,,Androstane steroids,,,,False,354.3580000000001,6,2,1,1.6818000000000002,96.97,0,0
406,COC1C(=O)c2coc3c2[C@@](C)(c2ccc4c(c2C3=O)CCC4=O)[C@@H]1O,['Viridin'],['CR1488E'],['https://doi.org/10.1021/ol101972g'],Terpenoids,,,Steroids,,,Androstane steroids,,,,False,352.3420000000001,6,1,1,1.8311,93.81,0,0
407,C=C1C(=O)O[C@@H]2C=C(COC(=O)CC(C)C)CC(OC(C)=O)=CC(CO)C(=O)C[C@@H]12,['2α-Acetoxy-15-isovaleryl-miguanin'],['Mikania guaco'],['https://doi.org/10.1016/S0031-9422(00)00394-0'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,,False,420.4580000000002,8,1,6,2.0183,116.20000000000002,0,0
408,C=C1C(=O)O[C@@H]2/C=C(/COC(=O)C(C)CC)CC(OC(C)=O)=CC(CO)C(=O)C[C@@H]12,['2α-acetoxy-15-(2-methylbutyryl)-miguanin'],['Mikania guaco'],['https://doi.org/10.1016/S0031-9422(00)00394-0'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,,False,420.4580000000002,8,1,6,2.0183,116.20000000000002,0,0
409,C=C1C(=O)O[C@@H]2/C=C(\COC(=O)C(C)C)CC=CC(CO)C(=O)C[C@@H]12,['15-Isobutyryl-miguanin'],['Mikania guaco'],['https://doi.org/10.1016/S0031-9422(00)00394-0'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,,False,348.3950000000001,6,1,4,1.7373999999999996,89.9,0,0
410,C=C1C(=O)O[C@@H]2C=C(COC(=O)CC(C)C)CC=CC(CO)C(=O)C[C@@H]12,['15-Isovaleryl-miguanin'],['Mikania guaco'],['https://doi.org/10.1016/S0031-9422(00)00394-0'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,,False,362.4220000000001,6,1,5,2.1274999999999995,89.9,0,0
411,C=C1C(=O)O[C@@H]2C=C(COC(=O)C(C)CC)CC=CC(CO)C(=O)C[C@@H]12,['15-(2-methylbutyryl)-miguanin'],['Mikania guaco'],['https://doi.org/10.1016/S0031-9422(00)00394-0'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,,False,362.4220000000001,6,1,5,2.1274999999999995,89.9,0,0
412,C=C1C(=O)O[C@@H]2C=C(COC(=O)C(C)C)CCC=C(CO)[C@H](O)C[C@@H]12,"['9α,14-Dihydroxy-15-isobutyryloxy-costunolide']",['Mikania guaco'],['https://doi.org/10.1016/S0031-9422(00)00394-0'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,,False,350.41100000000006,6,2,4,1.6732999999999998,93.06,0,0
413,C=C1C(=O)C[C@H]2C(=C)C(=O)O[C@@H]2C=C(COC(=O)C(C)C)CC[C@@H]1OC,"['1α-Methoxy-15-isobutyryloxy-9-oxo-germacra-4-trans,10(14),11(13)-trien-12,6α-olide']",['Mikania guaco'],['https://doi.org/10.1016/S0031-9422(00)00394-0'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,,False,362.42200000000014,6,0,4,2.5340000000000007,78.90000000000002,0,0
414,C=C1C(=O)C[C@H]2C(=C)C(=O)O[C@@H]2C=C(COC(=O)C(C)C)CC[C@H]1OC,"['1β-Methoxy-15-isobutyryloxy-9-oxo-germacra-4-trans,10(14),11(13)-trien-12,6α-olide']",['Mikania guaco'],['https://doi.org/10.1016/S0031-9422(00)00394-0'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,,False,362.42200000000014,6,0,4,2.5340000000000007,78.90000000000002,0,0
415,C=C1C(=O)C[C@H]2C(=C)C(=O)O[C@@H]2C=C(COC(=O)CC(C)C)CC[C@@H]1OC,"['1β-Methoxy-15-isovaleryloxy-9-oxo-germacra-4-trans,10(14),11(13)-trien-12,6α-olide']",['Mikania guaco'],['https://doi.org/10.1016/S0031-9422(00)00394-0'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,,False,376.4490000000002,6,0,5,2.924100000000001,78.90000000000002,0,0
416,C=C1C(=O)C[C@H]2C(=C)C(=O)O[C@@H]2C=C(COC(=O)C(C)CC)CC[C@@H]1OC,"['1β-meth-oxy-15-(2-methylbutyryloxy)-9-oxo-germacra-4-trans,10-(14),11(13)-trien-12,6α-olide']",['Mikania guaco'],['https://doi.org/10.1016/S0031-9422(00)00394-0'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,,False,376.4490000000002,6,0,5,2.924100000000001,78.90000000000002,0,0
417,C=C[C@H]1[C@H](O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)OC=C(C(=O)OC)[C@H]1Cc1nccc2c1[nH]c1ccccc12,['Tetra-(O-acetyl)-lyaloside'],['Palicourea adusta'],['https://doi.org/10.1016/S0031-9422(99)00215-0'],Alkaloids,,,Tryptophan alkaloids,,,Carboline alkaloids,,,,True,694.69,14,1,11,3.189900000000001,187.87,0,1
418,C=C[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)C=Cc3ccc(O)c(OC)c3)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1Cc1nccc2c1[nH]c1ccccc12,"[""(E)-O-(6')-Cinnamoyl-40-hydroxy-30-methoxy-lyaloside""]",['Palicourea adusta'],['https://doi.org/10.1016/S0031-9422(99)00215-0'],Alkaloids,Terpenoids,,Tryptophan alkaloids,,,Carboline alkaloids,,,,True,702.713,13,5,11,2.8852,199.12,2,1
419,C=C[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(OC(C)=O)c(OC)c3)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)OC=C(C(=O)OC)[C@H]1Cc1nccc2c1[nH]c1ccccc12,"[""(E)-Tetra-(O-acetyl)-O-(6')-cinnamoyl-40-hydroxy-30-methoxy-lyaloside""]",['Palicourea adusta'],['https://doi.org/10.1016/S0031-9422(99)00215-0'],Terpenoids,,,,,,,,,,True,870.8610000000001,17,1,15,4.817300000000004,223.39999999999995,0,1
420,C=C[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)C=Cc3cc(OC)c(O)c(OC)c3)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1Cc1nccc2c1[nH]c1ccccc12,"[""(E)-O-(6')-Cinnamoyl-40-hydroxy-30,50-dimethoxy-lyaloside""]",['Palicourea adusta'],['https://doi.org/10.1016/S0031-9422(99)00215-0'],Alkaloids,,,Tryptophan alkaloids,,,Carboline alkaloids,,,,True,732.7389999999999,14,5,12,2.8938000000000006,208.35,2,1
421,C=C[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/c3cc(OC)c(OC(C)=O)c(OC)c3)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)OC=C(C(=O)OC)[C@H]1Cc1nccc2c1[nH]c1ccccc12,"[""(E)-Tetra-(O-acetyl)-O(6 ')-cinnamoyl-40-hydroxy-30,50-dimethoxy-lyaloside""]",['Palicourea adusta'],['https://doi.org/10.1016/S0031-9422(99)00215-0'],Alkaloids,,,,,,,,,,True,900.887,18,1,16,4.825900000000004,232.63,0,1
